Type, Txhash,BlockTime Unix,Date, Fee (SOL),  TokenAccount, ChangeType, SPL BalanceChange, Pre Balancer,PostBalancer,TokenAddress,TokenName(off-chain), Symbol(off-chain),SolTransfer Source,SolTransfer Destination,Amount (SOL)
TokenChange,65AJzreaYvLUDkZJBJnoeUdKoqFcanLwo81BvE4rsJJ1JVihMMg4f1yvZpktGaGA5W4RyfckvYRe2HKMNwgJr1bz,1719296408,2024-06-25T06:20:08,0.000005001,Fh1vU7tZ6hHNePQvSzDnczChSbDW2tYjHzSSucDRnNtm,inc,38864.84834,,38864.84834,9z5BCZvZZmrPoUQ1Fi7Xc7EMBSKuSehCuiJvE2fhses6,TrumpPump,,,,
TokenChange,3NVudyvzNbZsrCrRU6ykyVoGbTVAXAxuEii16ULnJYE6ArdJAP6XH2yMSgDpLbtPStHWpPJCBeEGBmq5MNHK8te6,1719295162,2024-06-25T05:59:22,0.000067537,2a9iDSWDJABqnt2oWsjnEJxkeYBzgXCP8eWqyLNSFW1u,inc,-650904.0841,1301808.168,650904.0841,49V1xDGTBzFLrvizZu2gg2dGu19SK8fbxdjmMP5Rpump,Bobbi Althoff,,,,
TokenChange,3229WbDSnewKLXqS2cTDXbrLu4pLiUweeMLN2RsgspLWTiXYGGCa159wbajCmk5pthevm4s2cMF3ZkKE4jMsZ8wq,1719293706,2024-06-25T05:35:06,0.000006344,2a9iDSWDJABqnt2oWsjnEJxkeYBzgXCP8eWqyLNSFW1u,dec,768509.4798,533298.6883,1301808.168,49V1xDGTBzFLrvizZu2gg2dGu19SK8fbxdjmMP5Rpump,Bobbi Althoff,,,,
TokenChange,2X3sPHSPcGe61uYia2WTFjwYUuEsMzSuy73rpGbqwaghRpqzk1Lzh6Q7vt2x2Ai3fepjVwHJ84drFVAgzn5fNhir,1719293670,2024-06-25T05:34:30,0.000005001,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,dec,-3702353.983,3702353.983,0,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,3SWpMt7u6cWR2dV8aLUAVMLfRbt1BxvoMXJQmWd7gifcirqQ8nLzZHy8qHhPQdNmh7nNjA7iBGrD2seTH1xcM9Pw,1719293053,2024-06-25T05:24:13,0.000105,2a9iDSWDJABqnt2oWsjnEJxkeYBzgXCP8eWqyLNSFW1u,inc,533298.6883,0,533298.6883,49V1xDGTBzFLrvizZu2gg2dGu19SK8fbxdjmMP5Rpump,Bobbi Althoff,,,,
TokenChange,57Ai5zLNBkD79n5yrRCjPqcRpf14129V4tm8KWEJRHy4KmGxV4zRuxZMBMwvC7f3Q5Mz8UiZhM8M9FVgDGq1rg1a,1719292388,2024-06-25T05:13:08,0.000012882,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,dec,-3702353.983,7404707.966,3702353.983,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,4fpM4MCRTiEM8qQH4QiUbrqwpUZZQx14NEdPT9c4kEjmxe7Dv9Rgb1NNfgwXueSadpsEzW5s6GZVU4xYVks99V6x,1719291300,2024-06-25T04:55:00,0.000005,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,inc,3954313.671,3450394.295,7404707.966,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,4MbLjo2N6e6Vu2qpidgCAgucayRNHNGT7h475fYSbaW2XNEwSKf9y64N4pHKCqkDHdnUbtFgXyfjia2eVRyUMxBy,1719291232,2024-06-25T04:53:52,0.000005,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,inc,1413375.62,2037018.675,3450394.295,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,4D1m6CZQ9o8Dp5Ht3s2dAJTvPocwwzDBxsQ5WZMoXZtfSw3vrN1mCCTFNByusdUCjBTJiYGdta5uJB6VdDFYBX7q,1719291137,2024-06-25T04:52:17,0.000058844,2a9iDSWDJABqnt2oWsjnEJxkeYBzgXCP8eWqyLNSFW1u,dec,-1101357.192,1101357.192,0,49V1xDGTBzFLrvizZu2gg2dGu19SK8fbxdjmMP5Rpump,Bobbi Althoff,,,,
TokenChange,4m99crfja3UwXGFrmYXi3UUaALG2YLZWZso4jfYshoesHQRdWHUDntvdrN2vSzFYm5CoWLTVpVuDFGLf1iKLNFPM,1719290945,2024-06-25T04:49:05,0.000105,2a9iDSWDJABqnt2oWsjnEJxkeYBzgXCP8eWqyLNSFW1u,inc,1101357.192,0,1101357.192,49V1xDGTBzFLrvizZu2gg2dGu19SK8fbxdjmMP5Rpump,Bobbi Althoff,,,,
TokenChange,4nWqSZxArWS3mX59UD51w6V5s6LpvYSpwszkNzGfJm453Abof2e282ptQnFbSkJFxZY4qBU5d5Nt7S2mDxWe3vYD,1719290526,2024-06-25T04:42:06,0.000018142,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,-1535963.46,1535963.46,0,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,4X7mDM35WaCNubMNc2MnePmpMcwiw7VVAZ7nApBDMNgQzy3BL18hEnRRyG632sCc4UQf69LARZYTcyHURUr4KmBn,1719290155,2024-06-25T04:35:55,0.000018431,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,738256.7998,797706.6603,1535963.46,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,5vHUvRXfKT3UGRa4L2ukKeniAUw3m88W4HgnZo6t1PVL5xEWmqgEWvdwzQD5seyxDRRn1BhV6FXUAWR5uWJctf8P,1719290118,2024-06-25T04:35:18,0.000105,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,dec,-2037018.675,4074037.35,2037018.675,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,4mZ6Fzm9f8mu1893Sm1kcu4qQ47imCkHMnD7wtK9QGMG4h9kAppaULUc9G4wbx8cXFjZmwxyhME7hK8vm27KAu1x,1719289636,2024-06-25T04:27:16,0.000005,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,inc,2067307.419,2006729.931,4074037.35,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,2K5BrrvgBnAjRaue9JCQ23LM5tR9pqAaWg4gMrVXDTMT1axZzqnxTfwuPduKZ4ky7KmSxyQZ5oSJEz48qx6KoLvi,1719289576,2024-06-25T04:26:16,0.000018431,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,797706.6603,0,797706.6603,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,3QFWsXbtxPoeiF2UokUYB9JAtVSiYv7Rv2tSLDsMzrGd1jwPnFix8JERyoTGxsUbxLdfFYuTT92kVFZtM4bQZAZF,1719289540,2024-06-25T04:25:40,0.000018142,2a9iDSWDJABqnt2oWsjnEJxkeYBzgXCP8eWqyLNSFW1u,dec,-1078910.807,1078910.807,0,49V1xDGTBzFLrvizZu2gg2dGu19SK8fbxdjmMP5Rpump,Bobbi Althoff,,,,
TokenChange,5bVX29dwxmdyKFo479aDMy7GZrv6z8ViRKDytgY9os4bQBSPPrxyHaiPvYg1X1J6crEoPeN5xpo2q1zCp88NyeYQ,1719287917,2024-06-25T03:58:37,0.000105,2a9iDSWDJABqnt2oWsjnEJxkeYBzgXCP8eWqyLNSFW1u,dec,596825.9861,482084.8204,1078910.807,49V1xDGTBzFLrvizZu2gg2dGu19SK8fbxdjmMP5Rpump,Bobbi Althoff,,,,
TokenChange,YesXjWHTqqDCR2cN39cogu4QfSErdyHb1eYCEVooxSjAHJJtJ3AmYtthQoRLsvnh55BMPKg4fbNNubnPFwk36mQ,1719287888,2024-06-25T03:58:08,0.000023714,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,dec,-2006729.931,4013459.861,2006729.931,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,52F1WySFrTDtmZurMDuw8E2GwdpwiVHpCWeCUAM3jsdGPkauPr1B377Etsf5xmPDJ4vdaEmwEncWyT1kdjsVZk7X,1719287396,2024-06-25T03:49:56,0.000105,2a9iDSWDJABqnt2oWsjnEJxkeYBzgXCP8eWqyLNSFW1u,inc,482084.8204,,482084.8204,49V1xDGTBzFLrvizZu2gg2dGu19SK8fbxdjmMP5Rpump,Bobbi Althoff,,,,
TokenChange,3dEBWm8DcebsFbA9mu67j9jvmaAELBZGJVqDPwfNwoq2VN3K6gsLvUqF55QpeUugeRgrzdnJyMJYVE2UjBuJ6gpJ,1719287089,2024-06-25T03:44:49,0.000018142,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,-842747.2106,842747.2106,0,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,4CvtmQU7s8G5NUZRRNwhkM2BS13NSdzzT3jiEy2SovgUYr39RwvJLCoZf6nPpuQvy8WvFb9DBFpo9E4cwq5h92tG,1719281111,2024-06-25T02:05:11,0.000031862,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,112933.6434,729813.5672,842747.2106,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,64nd1FJAb9vSSVdXt8KG3sL2iAtqDTviu6hjmM1GTmMCym3ie8xhjw9dtJ3o5qZTuTEcD4uvSXLDmz7n86zGWy2T,1719281019,2024-06-25T02:03:39,0.000005001,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,dec,-400000,4413459.861,4013459.861,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,4R2YLpPqQhAC1uUN9Wm2XxxrfbmS6Bzpw9tzgEnbLDhhUbfKTQQRLk1hGF9yJED88ghw74fBMPJrc2waEg3bsUkC,1719280613,2024-06-25T01:56:53,0.000005,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,729813.5672,0,729813.5672,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,NB664GWCbNXD1zE2ua1i19bEszUCLH8sbGdDRUoZzM9sQjSAyofGbTEEpht3tSEWhnNrLyEDmYupsrAD5BNdx1S,1719280586,2024-06-25T01:56:26,0.000068988,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,dec,-1471153.287,5884613.148,4413459.861,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,5ifoVfPW6cNHwYPv7Jp46mYgspHm6ftAQeuTyFpmVFC4A4LWKp12p5tfH5HwV2jn9A8KfAQMB3DSZYti8C3aehY9,1719280085,2024-06-25T01:48:05,0.000039466,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,dec,-1961537.716,7846150.864,5884613.148,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,63YYz9TqCPu3vw3KeZC1qSbxaXiecj8cMHM6uxuPUiAinPuXnyA69Yfcgcoc83uifm2uyr6oeqHGVn6yWj8QJUWj,1719279805,2024-06-25T01:43:25,0.000012886,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,-428824.8794,428824.8794,0,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,4PYpV9tvwtJRJMAX5vABnjhoVcEA2aaGtgpboi8LJHnPvL96Gcvee8ive4wT5mPhuWaY7SNev1RUP2CwgMazrJZH,1719278976,2024-06-25T01:29:36,0.000105,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,428824.8794,0,428824.8794,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,2jxyHiPhRuvxaqG7LPo5pxahkfNPBPDCS1fz6S4tFaACg4Mt6nzKA9UEamKHkp9QbjineSanTw8n7NutWAHxeMrX,1719278083,2024-06-25T01:14:43,0.000105,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,-409573.8048,409573.8048,0,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,61JQzhmbB1rDePgyy1asXDUxybXb5nMVNVhDSeECcZ2qJkfVoLDxupirRwE5csGCAz59tmXPnXt85oepySgx7vVy,1719277889,2024-06-25T01:11:29,0.000105,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,409573.8048,0,409573.8048,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,Z8J4Gkh5Ruy7HMFC5kBgNue8hEy5ippMrmvFXPoBVoxnsGqsAKWmPSHyxbTwHMioKwhbPfoPqfzU7FPhVneSRiE,1719277401,2024-06-25T01:03:21,0.000050193,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,-499001.6555,499001.6555,0,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,5LGaoCgAcCsEDAG4Tjf588amjGq5HKoJku85mAXwZATdcXZ6gyQjZGXGpyHpS4HciWCgQwWEPA6z4XUB9TxLjeKX,1719277075,2024-06-25T00:57:55,0.000105,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,499001.6555,0,499001.6555,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,2tmHHv3MmhENSXmGzyp8EEQmrkLEESXFu2tjUNPNV6UJEbDVDGah8s4GqBK4kcHMPRzh2vPyKqdy15cSeostn4Yc,1719276717,2024-06-25T00:51:57,0.000068815,2QatxEpCpLwWqBWPxv7nUgjY7A6TcuZh3Wy7yyDXDYam,inc,-3859459,3859459.404,0.404181,6C2No8nbMkGVD7qyex3BnRjyYbmfTyLko3qcVW2opump,Corinna Kopf,,,,
TokenChange,2P4PFFgWqAqZBkNJoEn1vJQve8MAorKEqAYt64fhRUBamEP35XxSkGKTHPgb9y228hqZHpJogysejR9UpWmfbr1w,1719276692,2024-06-25T00:51:32,0.000068815,2QatxEpCpLwWqBWPxv7nUgjY7A6TcuZh3Wy7yyDXDYam,inc,3859459.404,,3859459.404,6C2No8nbMkGVD7qyex3BnRjyYbmfTyLko3qcVW2opump,Corinna Kopf,,,,
TokenChange,3xREBRDLoBRegzw6QURsZ8aHnS5Uxim3kPwDNAV8cFAZ5RKRKrQB1Fh7A9gBdKtRaxexLSSfUqsgohiCwvRyEtcY,1719276405,2024-06-25T00:46:45,0.000042382,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,-346880.8091,346880.8091,0,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,5kdjKZnAtZAzcPMMrv9pLP9rB2Wx5zYG1HZVBwB721eiDJiw2sxX7tHRLCUh9YWb2a8QDMBJE8qmVtB8z8wDmhpi,1719276069,2024-06-25T00:41:09,0.000105,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,346880.8091,0,346880.8091,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,Wq1BMzzCfe6fqrzFgE6qYa4nvJGtRQswL3bXWRyN5DjANbKUgJPo1Yv54qpCs6mvs5wEwzAEU9Gj3geG5uQHKjC,1719275838,2024-06-25T00:37:18,0.000105,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,-344633.262,344633.262,0,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,2TdPLUYnfXqrChrVkGsKpueoTpwqK535z8LcrksFfdgfrbwKnqwTeNyq2VqdmBH1BhF2L3UJm1o4kyN9VVHZdAmo,1719275483,2024-06-25T00:31:23,0.000019868,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,344633.262,0,344633.262,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,2VhG5ntNmgtJJL2Vek7QbekFtcPmpW7LDjUFb1ThQ6kcjBWm5YDASWhmkrWrMQh4qN5ebg8xM8hcqNN5ikv6QAoN,1719275144,2024-06-25T00:25:44,0.000105,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,dec,-322612.1147,322612.1147,0,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,2wsnLr1Xyvy23MAC5BeDedXnWECFSGjVbEJA1KLXop492qkekee547kkHTXw236Cony1o6PacNhvQw1MWfRN6RM2,1719274444,2024-06-25T00:14:04,0.000105,F17SHQ3VrAFhS9Cz4frWKhwEQq9HND5Xorqzt3ZLy1qi,inc,322612.1147,,322612.1147,2m2DgWaD2r2mrYQxDz9o9KZtahK91dvgEXAWUmHppump,Adin Ross,,,,
TokenChange,5K8zms5pwAW8xGAKyGdg2HKXmXb6YL8ju7r2WsTXjBsKd3R7g2ZXddWutr6kP7Q7yRFo31RaGqjHZMTguQM6BSs9,1719273809,2024-06-25T00:03:29,0.000425,5SpkRDsrZMhRYy5HGU2DK8RwuZStcSkDb6MMjmYAdihn,dec,-2597.404747,2597.404747,0,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,MOTHER IGGY,,,,
TokenChange,3VBed9kjM9YdcjGPQ6kSPb6QnL6ow9E4bt7updBcfYjaQSvU18QQpK5obtB2NncykZ1v7pzSWVDXMfzKtxi4y4Hm,1719160136,2024-06-23T16:28:56,0.000018037,5SpkRDsrZMhRYy5HGU2DK8RwuZStcSkDb6MMjmYAdihn,dec,-1000,3597.404747,2597.404747,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,MOTHER IGGY,,,,
TokenChange,4QXh5HmmrHDjnH1T545hVfcTy5pftoVJFLAqby8WL3xaoMnfTc4NvQ5GUB6QHrzJ5QU9dDdQvncPuRxucUFE36Yv,1719133184,2024-06-23T08:59:44,0.000059491,UhtyrYq4eGXaFeBYN8NxxgQfke3R4MRA9sNTiNvKB4P,inc,250,,250,9uZ69VJypRMhq2ggTeSDbCY2rNrujc7oa7gjSC1qjYt8,SOLASKA,,,,
TokenChange,qUeWAB2ZeSiPbuzs6JtXaiqtV1GvcKRKUiArrarHzcBKJbuMnUqjq5xHHF7UNCuvU8qNDtQtWxCfcBAi3SRXWPe,1719019677,2024-06-22T01:27:57,0.000035102,5SpkRDsrZMhRYy5HGU2DK8RwuZStcSkDb6MMjmYAdihn,inc,1245.977335,2351.427412,3597.404747,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,MOTHER IGGY,,,,
TokenChange,4XzGPz44oPUYQDRDuPPbwTWukcSTehTgfXFe4A1mEfvqHWqu6k6RS3GqXHYruzhA5oN3BYR8RAeRW9nTfaUA1GPy,1719019630,2024-06-22T01:27:10,0.000027445,5SpkRDsrZMhRYy5HGU2DK8RwuZStcSkDb6MMjmYAdihn,inc,2351.427412,0,2351.427412,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,MOTHER IGGY,,,,
TokenChange,nZoFnXjSjXvBV8RT9xWDhXPzUGD43uXtBEFX1njBCqtSd4g4MWTnLyyBksCvn5qF3apkDMvAiwJEejNvzoi6oy7,1718906378,2024-06-20T17:59:38,0.000005,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,inc,4958357.908,2887792.956,7846150.864,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,635wH2KfkZpyXiQhtSxswRjrK6FaNdqL5Dtg7pFGgHcsUXzJt4fXszv93Zc7QSdw49BDkc8BsP1cTmoh3U2Fuqbr,1718906337,2024-06-20T17:58:57,0.000027938,2V7vTm32pkUh6kQV3LNDtzuwfV5ZXXGRiRVpbzsZoptj,dec,-3297.972673,3297.972673,0,4Cnk9EPnW5ixfLZatCPJjDB1PUtcRpVVgTQukm9epump,DADDY TATE,,,,
TokenChange,58iExAEaWhegsh6qWzULsMJy3QUg46PTubhkeCQQsvN5VChmeYnq2SHcNqKCsRf839SWQ6zJ587UQZjGsP9Ap5cV,1718843624,2024-06-20T00:33:44,0.000022231,5jwgDW4gTYaxQN6LZxmk9AwvgFQweZ8FoLH81ZmiLN5K,inc,2887792.956,,2887792.956,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,BEER,,,,
TokenChange,5D8CAH9darLG2YEK5mTgGfh92zKhRaKMztynse21pmBPw837ibJqsFc6bqmAWKs5DfRPQyvCoFrsZKjxrRCsZkVf,1718843560,2024-06-20T00:32:40,0.000005,4mz4Sr4wHBTtSdy1vPrWayMd9TWVsUgdx3zXnuUDF9LD,dec,-28467.35835,28467.35835,0,B5WTLaRwaUQpKk7ir1wniNB6m5o8GgMrimhKMYan2R6B,Pepe,,,,
TokenChange,2ExvAzaEdqiozPNkLKQwkgzTJynJXASJTTtm4W3aSXVYJjnqhUU58zyM4nG9pX4pWVXF9H22Z1EP2uRoUDhwAzHM,1718842526,2024-06-20T00:15:26,0.000005,4mz4Sr4wHBTtSdy1vPrWayMd9TWVsUgdx3zXnuUDF9LD,inc,28467.35835,0,28467.35835,B5WTLaRwaUQpKk7ir1wniNB6m5o8GgMrimhKMYan2R6B,Pepe,,,,
TokenChange,29SarT7una1KoJ6Z8PVZTNwBFV3CdCN8xRN4EpbSZnywn3EHmPgQ4TAFTYLCiwyzA77Wyy3nSRKY89mg877zDivE,1718842438,2024-06-20T00:13:58,0.000075286,5SpkRDsrZMhRYy5HGU2DK8RwuZStcSkDb6MMjmYAdihn,dec,-2787.768587,2787.768587,0,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,MOTHER IGGY,,,,
TokenChange,457vC6po2uJZb8GL3VAbAWm9544KrCRYsjmEqPPe1MdnwM3CEprriAAwEPmwXGfNTdZFAvb674YHkUZbsupBNmCQ,1718816589,2024-06-19T17:03:09,0.000055067,A3Afu7PTXrsXVF4ik1UJxdbrS7WPSjRcsghPvcRTwutz,inc,1000,1000,2000,DuhSwRVN7z8bWjYzwtRv2uDfpAsbTPxDnDezzi9Nsf1y,Polite Cat,,,,
TokenChange,5dZSFhZhHU83ryFgdMvaGfEGwbHXzEt1ijZmWNkRx8vKTH5rhF9JmvyHzVY5efNJBdNQBEL9T7X6dCQY3yZLii8V,1718814827,2024-06-19T16:33:47,0.000065304,A3Afu7PTXrsXVF4ik1UJxdbrS7WPSjRcsghPvcRTwutz,inc,1000,,1000,DuhSwRVN7z8bWjYzwtRv2uDfpAsbTPxDnDezzi9Nsf1y,Polite Cat,,,,
TokenChange,5ThB7f9MUw85cGdVwqK4gDk5FjtNGjk9U7HHzkhyMEJ9q4JeJPFjKGXTWNMvGYQqAqL2MppgMkbrtEY4WMcVnKFs,1718809425,2024-06-19T15:03:45,0.000006687,2V7vTm32pkUh6kQV3LNDtzuwfV5ZXXGRiRVpbzsZoptj,inc,1038.886058,2259.086615,3297.972673,4Cnk9EPnW5ixfLZatCPJjDB1PUtcRpVVgTQukm9epump,DADDY TATE,,,,
TokenChange,5j4atMLooWw9UwtYU8sKfayA7zruTteRNcJSs9V8Y99x2YcnqrfVg5MmX9HkSHqr22YZGyTCeLLoDdyY7ae6F6Bn,1718809166,2024-06-19T14:59:26,0.000005,5SpkRDsrZMhRYy5HGU2DK8RwuZStcSkDb6MMjmYAdihn,inc,1104.028006,1683.740581,2787.768587,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,MOTHER IGGY,,,,
TokenChange,3YdATQV6cPCfCKFRhTk2ystscdf2jUMvk6hMqVqLz5nnyh1n89zGm3hVzEE8iePCmVw6hUpuuTGx1vV2zjrzUAnj,1718689462,2024-06-18T05:44:22,0.000072364,5SpkRDsrZMhRYy5HGU2DK8RwuZStcSkDb6MMjmYAdihn,inc,1683.740581,0,1683.740581,3S8qX1MsMqRbiwKg2cQyx7nis1oHMgaCuc9c4VfvVdPN,MOTHER IGGY,,,,
TokenChange,4jndjRPGZE12sAW8egETeFwsv41dxLci4KBW1dLD39ivcFoDPM5WUQFCkY6g2XnyVYKqvPkWyzTTHJXMCLwa6Zax,1718689387,2024-06-18T05:43:07,0.000018142,p5GqQYBf6KQtinZQzXuiFnyxh1H1QATtYSsgTDp2hP9,dec,-23131.40449,23131.40449,0,2fUFhZyd47Mapv9wcfXh5gnQwFXtqcYu9xAN4THBpump,REAL NIGGER TATE,,,,
TokenChange,3YeXBJU7dYUAmnCrGFJSzyG6SEdKxb8RsMvCjHsK7MH4cMbwUr3Es7nD99kCsGoS4GWbhqz7RqHbbTqPC8VJ4ruF,1718677031,2024-06-18T02:17:11,0.00001842,2V7vTm32pkUh6kQV3LNDtzuwfV5ZXXGRiRVpbzsZoptj,inc,789.875039,1469.211576,2259.086615,4Cnk9EPnW5ixfLZatCPJjDB1PUtcRpVVgTQukm9epump,DADDY TATE,,,,
TokenChange,5NTtUoEfYAfqVzHEcSQr1ymGsTG9FSBSicfZnbeqnm9gcimtNMShsyUw6UQWoXjDsh3kyAdN4fJFbRUaAHPB3MP7,1718676931,2024-06-18T02:15:31,0.000018142,4mz4Sr4wHBTtSdy1vPrWayMd9TWVsUgdx3zXnuUDF9LD,dec,-11813.55731,11813.55731,0,B5WTLaRwaUQpKk7ir1wniNB6m5o8GgMrimhKMYan2R6B,Pepe,,,,
TokenChange,3h5C9CjdbtXiUdLJqh7vALbxMsBbB4kU2wx5yZW9RLJi66jKuxacxge2GMLHjjYmtHUgeHXjTPyHHKQCAf36fZPJ,1718649294,2024-06-17T18:34:54,0.000018428,p5GqQYBf6KQtinZQzXuiFnyxh1H1QATtYSsgTDp2hP9,inc,2800.001488,20331.403,23131.40449,2fUFhZyd47Mapv9wcfXh5gnQwFXtqcYu9xAN4THBpump,REAL NIGGER TATE,,,,
TokenChange,2uL1FarQUPLWMgk9HGsRVkdrTm2BgviPoTq7XM8y1TMvgVwpmBKGsusM2aXXs9miG6ZYTfZiA3es6dYMCjtVbd5U,1718649242,2024-06-17T18:34:02,0.000005,GdvtwaNxgg7w3XDHBaWrX1FCkkRbrLM7M8CPptVjhU8Y,dec,-2696239.153,2696239.153,0,DinLLSw8nTpGPHZTxncxAw2hPsE8xA8JtS6EvJW1pump,Joker Tate,,,,
